response,term,coefficient,std_error,t_value,p_value,ci_low,ci_high,std_coefficient
F_v1v2_peak_N,x1^2,383.47167675078424,89.70535855689113,4.2747911932996345,0.0005120271309152754,194.20991385234433,572.7334396492241,0.05459842113275593
F_v1v2_peak_N,x2^2,-83.36743052824397,89.7053585568911,-0.9293472750055659,0.36571841889887136,-272.62919342668386,105.89433237019588,-0.011869794711579125
F_v1v2_peak_N,x3^2,-0.002354001815337732,89.70535855689114,-2.6241484936987615e-05,0.9999793678040898,-189.2641169002553,189.2594088966246,-3.351610829516593e-07
a_peak_m_s2,const,2.3331893771312644,0.01819853407394318,128.20754505012277,7.961637177618444e-27,2.294793826448331,2.371584927814198,12.64664607077475
a_peak_m_s2,x1,-0.121211728588602,0.008424284316026124,-14.388371052246205,5.98276794501489e-11,-0.13898541487064967,-0.10343804230655435,-0.5466628955429922
a_peak_m_s2,x2,-0.18184452517210214,0.008424284316026119,-21.585753560829648,8.569808522094526e-14,-0.1996182114541498,-0.1640708388900545,-0.8201158074943051
a_peak_m_s2,x3,-4.341686009947465e-05,0.008424284316026123,-0.005153774311353622,0.9959478976467431,-0.01781710314214713,0.01773026942194818,-0.00019580932252785026
a_peak_m_s2,x1x2,-0.0031166427034368485,0.010317599011197597,-0.30207053986633753,0.7662626103480948,-0.024884873823097762,0.018651588416224062,-0.011476681785725005
a_peak_m_s2,x1x3,-1.680027754472966e-05,0.0103175990111976,-0.0016283127040018191,0.9987197503846417,-0.02178503139720565,0.021751430842116188,-6.186510859268619e-05
a_peak_m_s2,x2x3,-2.0607999350838476e-05,0.010317599011197595,-0.0019973638565011884,0.9984295868361632,-0.021788839119011746,0.02174762312031007,-7.588661046362159e-05
a_peak_m_s2,x1^2,-0.0174782334699653,0.014591288452762878,-1.1978540158772457,0.24740870386837824,-0.04826316114826183,0.013306694208331232,-0.04551052668710754
a_peak_m_s2,x2^2,-0.016416962150529964,0.014591288452762871,-1.1251208009270353,0.2761728426725917,-0.04720188982882648,0.014367965527766549,-0.042747145777450916
a_peak_m_s2,x3^2,-7.530683463790274e-06,0.014591288452762878,-0.0005161081893603665,0.9995942133305299,-0.03079245836176032,0.03077739699483274,-1.9608696230081152e-05
a_rms_m_s2,const,0.9915495326000011,0.0007783556614776066,1273.9028977031833,8.949406781698531e-44,0.989907345700321,0.9931917194996812,6.770188081051789
